company_id,detailsId,period,status,message
1789102,,2024,OK,
11255074,,2022,OK,
11255074,,2023,OK,
11255074,,2024,OK,
11410145,,2022,OK,
11410145,,2023,OK,
11410145,,2024,OK,
11044987,,2022,OK,
11044987,,2023,OK,
11044987,,2024,OK,
8562012,,2022,OK,
8562012,,2023,OK,
8562012,,2024,OK,
8419351,,2022,OK,
8419351,,2023,OK,
8419351,,2024,OK,
1230111,,2022,OK,
1230111,,2023,OK,
1230111,,2024,OK,
11367133,,2022,OK,
11367133,,2023,OK,
11367133,,2024,OK,
11731129,,2022,OK,
11731129,,2023,OK,
11731129,,2024,OK,
10541065,,2022,OK,
10541065,,2023,OK,
10541065,,2024,OK,
6518204,,2022,OK,
6518204,,2023,OK,
6518204,,2024,OK,
11447526,,2022,SKIP,parse_company_year_json returned None
11447526,,2023,SKIP,parse_company_year_json returned None
11447526,,2024,SKIP,parse_company_year_json returned None
7479178,,2022,SKIP,parse_company_year_json returned None
7479178,,2023,SKIP,parse_company_year_json returned None
7479178,,2024,SKIP,parse_company_year_json returned None
10832321,,2022,SKIP,parse_company_year_json returned None
10832321,,2023,SKIP,parse_company_year_json returned None
10832321,,2024,SKIP,parse_company_year_json returned None
11684358,,2022,OK,
11684358,,2023,SKIP,parse_company_year_json returned None
11684358,,2024,OK,
10793420,,2022,OK,
10793420,,2023,OK,
10793420,,2024,OK,
269766,,2022,OK,
269766,,2023,OK,
269766,,2024,OK,
9778450,,2022,OK,
9778450,,2023,OK,
9778450,,2024,OK,
11245833,,2022,OK,
11245833,,2023,SKIP,parse_company_year_json returned None
11245833,,2024,OK,
4000563,,2022,OK,
4000563,,2023,OK,
4000563,,2024,OK,
8952640,,2022,OK,
8952640,,2023,OK,
8952640,,2024,OK,
9036073,,2022,OK,
9036073,,2023,OK,
9036073,,2024,OK,
10971178,,2022,SKIP,parse_company_year_json returned None
10971178,,2023,SKIP,parse_company_year_json returned None
10971178,,2024,SKIP,parse_company_year_json returned None
6744500,,2022,OK,
6744500,,2023,OK,
6744500,,2024,OK,
10755752,,2022,OK,
10755752,,2023,OK,
10755752,,2024,SKIP,parse_company_year_json returned None
6226500,,2022,OK,
6226500,,2023,OK,
6226500,,2024,OK,
11887967,,2022,SKIP,parse_company_year_json returned None
11887967,,2023,OK,
11887967,,2024,OK,
10764411,,2022,OK,
10764411,,2023,OK,
10764411,,2024,OK,
3362545,,2022,OK,
3362545,,2023,SKIP,parse_company_year_json returned None
3362545,,2024,SKIP,parse_company_year_json returned None
5175501,,2022,OK,
5175501,,2023,OK,
5175501,,2024,SKIP,parse_company_year_json returned None
11539812,,2022,OK,
11539812,,2023,OK,
11539812,,2024,OK,
10436866,,2022,OK,
10436866,,2023,OK,
10436866,,2024,OK,
11857380,,2022,OK,
11857380,,2023,OK,
11857380,,2024,OK,
7530227,,2022,SKIP,parse_company_year_json returned None
7530227,,2023,SKIP,parse_company_year_json returned None
7530227,,2024,SKIP,parse_company_year_json returned None
1745542,,2022,OK,
1745542,,2023,OK,
1745542,,2024,OK,
5266859,,2022,OK,
5266859,,2023,OK,
5266859,,2024,OK,
9295632,,2022,SKIP,parse_company_year_json returned None
9295632,,2023,SKIP,parse_company_year_json returned None
9295632,,2024,OK,
79894,,2022,OK,
79894,,2023,OK,
79894,,2024,OK,
4449736,,2022,OK,
4449736,,2023,OK,
4449736,,2024,OK,
11475713,,2022,OK,
11475713,,2023,OK,
11475713,,2024,OK,
9420717,,2022,OK,
9420717,,2023,OK,
9420717,,2024,OK,
10879852,,2022,OK,
10879852,,2023,OK,
10879852,,2024,OK,
1650940,,2022,SKIP,parse_company_year_json returned None
1650940,,2023,OK,
1650940,,2024,OK,
11842476,,2022,OK,
11842476,,2023,OK,
11842476,,2024,OK,
50904,,2022,OK,
50904,,2023,OK,
50904,,2024,OK,
2655957,,2022,OK,
2655957,,2023,OK,
2655957,,2024,OK,
10411887,,2022,OK,
10411887,,2023,OK,
10411887,,2024,OK,
1441722,,2022,OK,
1441722,,2023,SKIP,parse_company_year_json returned None
1441722,,2024,SKIP,parse_company_year_json returned None
633160,,2022,SKIP,parse_company_year_json returned None
633160,,2023,OK,
633160,,2024,OK,
6577684,,2022,OK,
6577684,,2023,OK,
6577684,,2024,OK,
8556714,,2022,SKIP,parse_company_year_json returned None
8556714,,2023,SKIP,parse_company_year_json returned None
8556714,,2024,SKIP,parse_company_year_json returned None
11010834,,2022,SKIP,parse_company_year_json returned None
11010834,,2023,SKIP,parse_company_year_json returned None
11010834,,2024,SKIP,parse_company_year_json returned None
1225309,,2022,OK,
1225309,,2023,OK,
1225309,,2024,OK,
9144340,,2022,OK,
9144340,,2023,OK,
9144340,,2024,OK,
2726940,,2022,OK,
2726940,,2023,OK,
2726940,,2024,OK,
9919127,,2022,OK,
9919127,,2023,SKIP,parse_company_year_json returned None
9919127,,2024,SKIP,parse_company_year_json returned None
6574930,,2022,OK,
6574930,,2023,OK,
6574930,,2024,OK,
11121846,,2022,SKIP,parse_company_year_json returned None
11121846,,2023,SKIP,parse_company_year_json returned None
11121846,,2024,SKIP,parse_company_year_json returned None
3949539,,2022,OK,
3949539,,2023,OK,
3949539,,2024,OK,
3580040,,2022,OK,
3580040,,2023,OK,
3580040,,2024,OK,
536621,,2022,OK,
536621,,2023,SKIP,parse_company_year_json returned None
536621,,2024,SKIP,parse_company_year_json returned None
11383569,,2022,OK,
11383569,,2023,OK,
11383569,,2024,OK,
11982598,,2022,SKIP,parse_company_year_json returned None
11982598,,2023,SKIP,parse_company_year_json returned None
11982598,,2024,SKIP,parse_company_year_json returned None
2075258,,2022,SKIP,parse_company_year_json returned None
2075258,,2023,OK,
2075258,,2024,OK,
5826128,,2022,SKIP,parse_company_year_json returned None
5826128,,2023,SKIP,parse_company_year_json returned None
5826128,,2024,SKIP,parse_company_year_json returned None
10387252,,2022,OK,
10387252,,2023,SKIP,parse_company_year_json returned None
10387252,,2024,SKIP,parse_company_year_json returned None
9123591,,2022,OK,
9123591,,2023,OK,
9123591,,2024,OK,
31602,,2022,OK,
31602,,2023,OK,
31602,,2024,OK,
7405388,,2022,OK,
7405388,,2023,OK,
7405388,,2024,OK,
11452492,,2022,OK,
11452492,,2023,OK,
11452492,,2024,OK,
10928484,,2022,OK,
10928484,,2023,OK,
10928484,,2024,OK,
11883033,,2022,OK,
11883033,,2023,OK,
11883033,,2024,OK,
11224226,,2022,OK,
11224226,,2023,OK,
11224226,,2024,OK,
9628735,,2022,OK,
9628735,,2023,OK,
9628735,,2024,OK,
2655717,,2022,OK,
2655717,,2023,OK,
2655717,,2024,OK,
5416326,,2022,SKIP,parse_company_year_json returned None
5416326,,2023,SKIP,parse_company_year_json returned None
5416326,,2024,OK,
11921687,,2022,SKIP,parse_company_year_json returned None
11921687,,2023,OK,
11921687,,2024,OK,
1333038,,2022,SKIP,parse_company_year_json returned None
1333038,,2023,SKIP,parse_company_year_json returned None
1333038,,2024,OK,
11678334,,2022,OK,
11678334,,2023,OK,
11678334,,2024,OK,
4101769,,2022,OK,
4101769,,2023,OK,
4101769,,2024,OK,
5098900,,2022,OK,
5098900,,2023,OK,
5098900,,2024,OK,
2174593,,2022,OK,
2174593,,2023,OK,
2174593,,2024,OK,
6094544,,2022,OK,
6094544,,2023,OK,
6094544,,2024,OK,
11153675,,2022,OK,
11153675,,2023,OK,
11153675,,2024,OK,
8934222,,2022,OK,
8934222,,2023,OK,
8934222,,2024,OK,
2306864,,2022,OK,
2306864,,2023,OK,
2306864,,2024,OK,
9826554,,2022,SKIP,parse_company_year_json returned None
9826554,,2023,SKIP,parse_company_year_json returned None
9826554,,2024,SKIP,parse_company_year_json returned None
1758279,,2022,SKIP,parse_company_year_json returned None
1758279,,2023,SKIP,parse_company_year_json returned None
1758279,,2024,SKIP,parse_company_year_json returned None
11028992,,2022,OK,
11028992,,2023,OK,
11028992,,2024,OK,
7225576,,2022,OK,
7225576,,2023,OK,
7225576,,2024,OK,
5034503,,2022,OK,
5034503,,2023,OK,
5034503,,2024,OK,
3953057,,2022,OK,
3953057,,2023,OK,
3953057,,2024,OK,
9851689,,2022,OK,
9851689,,2023,OK,
9851689,,2024,OK,
11682421,,2022,OK,
11682421,,2023,OK,
11682421,,2024,OK,
10484066,,2022,OK,
10484066,,2023,OK,
10484066,,2024,OK,
10095470,,2022,OK,
10095470,,2023,OK,
10095470,,2024,OK,
3788985,,2022,OK,
3788985,,2023,OK,
3788985,,2024,OK,
2034473,,2022,OK,
2034473,,2023,SKIP,parse_company_year_json returned None
2034473,,2024,SKIP,parse_company_year_json returned None
10741974,,2022,SKIP,parse_company_year_json returned None
10741974,,2023,SKIP,parse_company_year_json returned None
10741974,,2024,SKIP,parse_company_year_json returned None
11147246,,2022,OK,
11147246,,2023,OK,
11147246,,2024,OK,
5035976,,2022,OK,
5035976,,2023,OK,
5035976,,2024,OK,
11952120,,2022,OK,
11952120,,2023,OK,
11952120,,2024,OK,
4591655,,2022,OK,
4591655,,2023,OK,
4591655,,2024,OK,
8721354,,2022,OK,
8721354,,2023,SKIP,parse_company_year_json returned None
8721354,,2024,SKIP,parse_company_year_json returned None
8944644,,2022,SKIP,parse_company_year_json returned None
8944644,,2023,SKIP,parse_company_year_json returned None
8944644,,2024,SKIP,parse_company_year_json returned None
5898526,,2022,OK,
5898526,,2023,OK,
5898526,,2024,OK,
1000900,,2022,OK,
1000900,,2023,OK,
1000900,,2024,OK,
11059901,,2022,SKIP,parse_company_year_json returned None
11059901,,2023,SKIP,parse_company_year_json returned None
11059901,,2024,SKIP,parse_company_year_json returned None
10707759,,2022,SKIP,parse_company_year_json returned None
10707759,,2023,SKIP,parse_company_year_json returned None
10707759,,2024,SKIP,parse_company_year_json returned None
10206775,,2022,OK,
10206775,,2023,OK,
10206775,,2024,OK,
7066778,,2022,OK,
7066778,,2023,OK,
7066778,,2024,OK,
11012944,,2022,OK,
11012944,,2023,OK,
11012944,,2024,OK,
11916824,,2022,SKIP,parse_company_year_json returned None
11916824,,2023,OK,
11916824,,2024,OK,
10149981,,2022,OK,
10149981,,2023,OK,
10149981,,2024,OK,
2335128,,2022,OK,
2335128,,2023,OK,
2335128,,2024,OK,
10464322,,2022,OK,
10464322,,2023,OK,
10464322,,2024,OK,
6754691,,2022,OK,
6754691,,2023,OK,
6754691,,2024,OK,
412025,,2022,OK,
412025,,2023,OK,
412025,,2024,SKIP,parse_company_year_json returned None
11557555,,2022,OK,
11557555,,2023,OK,
11557555,,2024,OK,
6441238,,2022,OK,
6441238,,2023,OK,
6441238,,2024,OK,
11684273,,2022,OK,
11684273,,2023,OK,
11684273,,2024,OK,
10018508,,2022,OK,
10018508,,2023,OK,
10018508,,2024,OK,
601538,,2022,OK,
601538,,2023,OK,
601538,,2024,OK,
2535798,,2022,OK,
2535798,,2023,OK,
2535798,,2024,OK,
10938002,,2022,OK,
10938002,,2023,OK,
10938002,,2024,OK,
7999328,,2022,OK,
7999328,,2023,OK,
7999328,,2024,OK,
10787134,,2022,OK,
10787134,,2023,OK,
10787134,,2024,OK,
9656310,,2022,OK,
9656310,,2023,OK,
9656310,,2024,OK,
702356,,2022,OK,
702356,,2023,OK,
702356,,2024,OK,
11984776,,2022,SKIP,parse_company_year_json returned None
11984776,,2023,OK,
11984776,,2024,OK,
7025134,,2022,OK,
7025134,,2023,OK,
7025134,,2024,OK,
3774726,,2022,SKIP,parse_company_year_json returned None
3774726,,2023,SKIP,parse_company_year_json returned None
3774726,,2024,SKIP,parse_company_year_json returned None
6883778,,2022,OK,
6883778,,2023,OK,
6883778,,2024,OK,
8014122,,2022,OK,
8014122,,2023,OK,
8014122,,2024,OK,
9157189,,2022,OK,
9157189,,2023,OK,
9157189,,2024,OK,
11436178,,2022,OK,
11436178,,2023,OK,
11436178,,2024,OK,
1542300,,2022,OK,
1542300,,2023,OK,
1542300,,2024,OK,
11123467,,2022,OK,
11123467,,2023,OK,
11123467,,2024,OK,
1094809,,2022,OK,
1094809,,2023,OK,
1094809,,2024,OK,
10576416,,2022,OK,
10576416,,2023,OK,
10576416,,2024,OK,
11394263,,2022,SKIP,parse_company_year_json returned None
11394263,,2023,SKIP,parse_company_year_json returned None
11394263,,2024,SKIP,parse_company_year_json returned None
9164275,,2022,SKIP,parse_company_year_json returned None
9164275,,2023,SKIP,parse_company_year_json returned None
9164275,,2024,SKIP,parse_company_year_json returned None
9053976,,2022,OK,
9053976,,2023,OK,
9053976,,2024,OK,
1673277,,2022,SKIP,parse_company_year_json returned None
1673277,,2023,OK,
1673277,,2024,SKIP,parse_company_year_json returned None
3639583,,2022,OK,
3639583,,2023,OK,
3639583,,2024,OK,
11539035,,2022,SKIP,parse_company_year_json returned None
11539035,,2023,SKIP,parse_company_year_json returned None
11539035,,2024,SKIP,parse_company_year_json returned None
8618029,,2022,OK,
8618029,,2023,OK,
8618029,,2024,OK,
11479324,,2022,OK,
11479324,,2023,OK,
11479324,,2024,OK,
11071128,,2022,OK,
11071128,,2023,OK,
11071128,,2024,OK,
10550954,,2022,OK,
10550954,,2023,OK,
10550954,,2024,OK,
10307163,,2022,OK,
10307163,,2023,OK,
10307163,,2024,OK,
9727401,,2022,OK,
9727401,,2023,OK,
9727401,,2024,OK,
7941183,,2022,OK,
7941183,,2023,OK,
7941183,,2024,OK,
10815118,,2022,OK,
10815118,,2023,SKIP,parse_company_year_json returned None
10815118,,2024,SKIP,parse_company_year_json returned None
11445752,,2022,OK,
11445752,,2023,OK,
11445752,,2024,OK,
1863238,,2022,SKIP,parse_company_year_json returned None
1863238,,2023,SKIP,parse_company_year_json returned None
1863238,,2024,SKIP,parse_company_year_json returned None
10417036,,2022,OK,
10417036,,2023,OK,
10417036,,2024,SKIP,parse_company_year_json returned None
5557210,,2022,SKIP,parse_company_year_json returned None
5557210,,2023,SKIP,parse_company_year_json returned None
5557210,,2024,SKIP,parse_company_year_json returned None
2088214,,2022,SKIP,parse_company_year_json returned None
2088214,,2023,SKIP,parse_company_year_json returned None
2088214,,2024,SKIP,parse_company_year_json returned None
1507223,,2022,SKIP,parse_company_year_json returned None
1507223,,2023,SKIP,parse_company_year_json returned None
1507223,,2024,SKIP,parse_company_year_json returned None
3233868,,2022,OK,
3233868,,2023,OK,
3233868,,2024,OK,
9992991,,2022,OK,
9992991,,2023,OK,
9992991,,2024,OK,
8095767,,2022,OK,
8095767,,2023,OK,
8095767,,2024,OK,
4567345,,2022,OK,
4567345,,2023,OK,
4567345,,2024,OK,
89578,,2022,OK,
89578,,2023,OK,
89578,,2024,OK,
11224577,,2022,OK,
11224577,,2023,SKIP,parse_company_year_json returned None
11224577,,2024,SKIP,parse_company_year_json returned None
7872098,,2022,OK,
7872098,,2023,OK,
7872098,,2024,OK,
8093433,,2022,OK,
8093433,,2023,OK,
8093433,,2024,OK,
1099513,,2022,OK,
1099513,,2023,OK,
1099513,,2024,OK,
9953055,,2022,OK,
9953055,,2023,SKIP,parse_company_year_json returned None
9953055,,2024,SKIP,parse_company_year_json returned None
11947059,,2022,SKIP,parse_company_year_json returned None
11947059,,2023,SKIP,parse_company_year_json returned None
11947059,,2024,SKIP,parse_company_year_json returned None
8471656,,2022,OK,
8471656,,2023,OK,
8471656,,2024,OK,
1515796,,2022,SKIP,parse_company_year_json returned None
1515796,,2023,SKIP,parse_company_year_json returned None
1515796,,2024,SKIP,parse_company_year_json returned None
1928914,,2022,OK,
1928914,,2023,OK,
1928914,,2024,OK,
885691,,2022,OK,
885691,,2023,OK,
885691,,2024,OK,
1386374,,2022,OK,
1386374,,2023,OK,
1386374,,2024,OK,
8055530,,2022,OK,
8055530,,2023,OK,
8055530,,2024,OK,
11917419,,2022,SKIP,parse_company_year_json returned None
11917419,,2023,SKIP,parse_company_year_json returned None
11917419,,2024,OK,
1947327,,2022,OK,
1947327,,2023,OK,
1947327,,2024,OK,
9527542,,2022,OK,
9527542,,2023,SKIP,parse_company_year_json returned None
9527542,,2024,SKIP,parse_company_year_json returned None
1682245,,2022,OK,
1682245,,2023,OK,
1682245,,2024,OK,
11997904,,2022,SKIP,parse_company_year_json returned None
11997904,,2023,SKIP,parse_company_year_json returned None
11997904,,2024,SKIP,parse_company_year_json returned None
609815,,2022,OK,
609815,,2023,OK,
609815,,2024,OK,
1891648,,2022,OK,
1891648,,2023,OK,
1891648,,2024,OK,
2057382,,2022,OK,
2057382,,2023,OK,
2057382,,2024,OK,
6751168,,2022,OK,
6751168,,2023,OK,
6751168,,2024,OK,
9215433,,2022,SKIP,parse_company_year_json returned None
9215433,,2023,SKIP,parse_company_year_json returned None
9215433,,2024,SKIP,parse_company_year_json returned None
8488139,,2022,OK,
8488139,,2023,OK,
8488139,,2024,OK,
2332961,,2022,OK,
2332961,,2023,OK,
2332961,,2024,OK,
6877671,,2022,OK,
6877671,,2023,OK,
6877671,,2024,OK,
10548571,,2022,SKIP,parse_company_year_json returned None
10548571,,2023,SKIP,parse_company_year_json returned None
10548571,,2024,SKIP,parse_company_year_json returned None
8909246,,2022,OK,
8909246,,2023,OK,
8909246,,2024,OK,
8541871,,2022,OK,
8541871,,2023,OK,
8541871,,2024,OK,
4621477,,2022,OK,
4621477,,2023,OK,
4621477,,2024,OK,
3025778,,2022,OK,
3025778,,2023,OK,
3025778,,2024,OK,
2715726,,2022,SKIP,parse_company_year_json returned None
2715726,,2023,SKIP,parse_company_year_json returned None
2715726,,2024,SKIP,parse_company_year_json returned None
9697363,,2022,SKIP,parse_company_year_json returned None
9697363,,2023,SKIP,parse_company_year_json returned None
9697363,,2024,SKIP,parse_company_year_json returned None
6804842,,2022,OK,
6804842,,2023,OK,
6804842,,2024,OK,
6635470,,2022,OK,
6635470,,2023,OK,
6635470,,2024,OK,
6805231,,2022,OK,
6805231,,2023,SKIP,parse_company_year_json returned None
6805231,,2024,OK,
5856475,,2022,OK,
5856475,,2023,OK,
5856475,,2024,OK,
11756192,,2022,OK,
11756192,,2023,OK,
11756192,,2024,OK,
11893682,,2022,OK,
11893682,,2023,OK,
11893682,,2024,OK,
9757335,,2022,OK,
9757335,,2023,OK,
9757335,,2024,OK,
3087795,,2022,OK,
3087795,,2023,OK,
3087795,,2024,OK,
6504327,,2022,OK,
6504327,,2023,OK,
6504327,,2024,OK,
10601732,,2022,OK,
10601732,,2023,OK,
10601732,,2024,OK,
11565027,,2022,OK,
11565027,,2023,OK,
11565027,,2024,OK,
11539976,,2022,OK,
11539976,,2023,OK,
11539976,,2024,OK,
9831376,,2022,OK,
9831376,,2023,OK,
9831376,,2024,OK,
10076176,,2022,OK,
10076176,,2023,OK,
10076176,,2024,OK,
1009856,,2022,SKIP,parse_company_year_json returned None
1009856,,2023,SKIP,parse_company_year_json returned None
1009856,,2024,SKIP,parse_company_year_json returned None
10232095,,2022,OK,
10232095,,2023,OK,
10232095,,2024,OK,
11084878,,2022,OK,
11084878,,2023,OK,
11084878,,2024,OK,
9079984,,2022,OK,
9079984,,2023,OK,
9079984,,2024,OK,
11813834,,2022,OK,
11813834,,2023,OK,
11813834,,2024,SKIP,parse_company_year_json returned None
10217801,,2022,OK,
10217801,,2023,OK,
10217801,,2024,OK,
9635949,,2022,OK,
9635949,,2023,OK,
9635949,,2024,OK,
9638863,,2022,OK,
9638863,,2023,OK,
9638863,,2024,OK,
2276731,,2022,OK,
2276731,,2023,OK,
2276731,,2024,OK,
4839176,,2022,SKIP,parse_company_year_json returned None
4839176,,2023,SKIP,parse_company_year_json returned None
4839176,,2024,SKIP,parse_company_year_json returned None
8795543,,2022,OK,
8795543,,2023,OK,
8795543,,2024,OK,
3197848,,2022,SKIP,parse_company_year_json returned None
3197848,,2023,SKIP,parse_company_year_json returned None
3197848,,2024,SKIP,parse_company_year_json returned None
3739072,,2022,OK,
3739072,,2023,OK,
3739072,,2024,OK,
357431,,2022,OK,
357431,,2023,OK,
357431,,2024,SKIP,parse_company_year_json returned None
11120458,,2022,OK,
11120458,,2023,SKIP,parse_company_year_json returned None
11120458,,2024,SKIP,parse_company_year_json returned None
4105443,,2022,OK,
4105443,,2023,OK,
4105443,,2024,OK,
11188313,,2022,OK,
11188313,,2023,SKIP,parse_company_year_json returned None
11188313,,2024,OK,
4368473,,2022,OK,
4368473,,2023,OK,
4368473,,2024,OK,
9976337,,2022,SKIP,parse_company_year_json returned None
9976337,,2023,SKIP,parse_company_year_json returned None
9976337,,2024,SKIP,parse_company_year_json returned None
3136535,,2022,OK,
3136535,,2023,OK,
3136535,,2024,OK,
9823789,,2022,SKIP,parse_company_year_json returned None
9823789,,2023,SKIP,parse_company_year_json returned None
9823789,,2024,SKIP,parse_company_year_json returned None
8543738,,2022,OK,
8543738,,2023,SKIP,parse_company_year_json returned None
8543738,,2024,OK,
1612860,,2022,OK,
1612860,,2023,OK,
1612860,,2024,OK,
5631807,,2022,OK,
5631807,,2023,OK,
5631807,,2024,OK,
2926119,,2022,OK,
2926119,,2023,OK,
2926119,,2024,OK,
10047361,,2022,OK,
10047361,,2023,OK,
10047361,,2024,OK,
11865339,,2022,OK,
11865339,,2023,OK,
11865339,,2024,OK,
11342146,,2022,SKIP,parse_company_year_json returned None
11342146,,2023,SKIP,parse_company_year_json returned None
11342146,,2024,SKIP,parse_company_year_json returned None
495536,,2022,OK,
495536,,2023,OK,
495536,,2024,OK,
335627,,2022,OK,
335627,,2023,OK,
335627,,2024,OK,
7635154,,2022,OK,
7635154,,2023,OK,
7635154,,2024,SKIP,parse_company_year_json returned None
1507216,,2022,OK,
1507216,,2023,OK,
1507216,,2024,OK,
10144586,,2022,OK,
10144586,,2023,OK,
10144586,,2024,OK,
3377355,,2022,OK,
3377355,,2023,OK,
3377355,,2024,OK,
1938848,,2022,OK,
1938848,,2023,OK,
1938848,,2024,OK,
5701743,,2022,OK,
5701743,,2023,OK,
5701743,,2024,OK,
5893695,,2022,OK,
5893695,,2023,OK,
5893695,,2024,OK,
7402489,,2022,OK,
7402489,,2023,OK,
7402489,,2024,OK,
2717416,,2022,OK,
2717416,,2023,OK,
2717416,,2024,OK,
1667669,,2022,OK,
1667669,,2023,OK,
1667669,,2024,OK,
8546648,,2022,OK,
8546648,,2023,OK,
8546648,,2024,OK,
11843623,,2022,OK,
11843623,,2023,OK,
11843623,,2024,OK,
10229651,,2022,OK,
10229651,,2023,OK,
10229651,,2024,OK,
391969,,2022,OK,
391969,,2023,OK,
391969,,2024,OK,
7927701,,2022,OK,
7927701,,2023,OK,
7927701,,2024,OK,
7495056,,2022,OK,
7495056,,2023,OK,
7495056,,2024,OK,
6057882,,2022,OK,
6057882,,2023,OK,
6057882,,2024,OK,
10065357,,2022,OK,
10065357,,2023,OK,
10065357,,2024,OK,
9138189,,2022,OK,
9138189,,2023,OK,
9138189,,2024,OK,
6558497,,2022,OK,
6558497,,2023,OK,
6558497,,2024,OK,
11273515,,2022,OK,
11273515,,2023,OK,
11273515,,2024,OK,
11473916,,2022,OK,
11473916,,2023,OK,
11473916,,2024,OK,
102404,,2022,OK,
102404,,2023,OK,
102404,,2024,OK,
4224200,,2022,OK,
4224200,,2023,OK,
4224200,,2024,OK,
1639310,,2022,SKIP,parse_company_year_json returned None
1639310,,2023,SKIP,parse_company_year_json returned None
1639310,,2024,SKIP,parse_company_year_json returned None
11071441,,2022,SKIP,parse_company_year_json returned None
11071441,,2023,OK,
11071441,,2024,OK,
11222225,,2022,SKIP,parse_company_year_json returned None
11222225,,2023,SKIP,parse_company_year_json returned None
11222225,,2024,SKIP,parse_company_year_json returned None
3810361,,2022,OK,
3810361,,2023,OK,
3810361,,2024,OK,
10063968,,2022,OK,
10063968,,2023,OK,
10063968,,2024,OK,
7954561,,2022,OK,
7954561,,2023,OK,
7954561,,2024,OK,
2084392,,2022,OK,
2084392,,2023,OK,
2084392,,2024,OK,
6032962,,2022,OK,
6032962,,2023,OK,
6032962,,2024,OK,
10461811,,2022,OK,
10461811,,2023,OK,
10461811,,2024,OK,
9878504,,2022,OK,
9878504,,2023,OK,
9878504,,2024,OK,
2464397,,2022,OK,
2464397,,2023,OK,
2464397,,2024,OK,
9866373,,2022,OK,
9866373,,2023,OK,
9866373,,2024,OK,
10124877,,2022,OK,
10124877,,2023,OK,
10124877,,2024,OK,
9739048,,2022,OK,
9739048,,2023,OK,
9739048,,2024,OK,
2316576,,2022,OK,
2316576,,2023,OK,
2316576,,2024,OK,
10066389,,2022,OK,
10066389,,2023,OK,
10066389,,2024,OK,
10362501,,2022,SKIP,parse_company_year_json returned None
10362501,,2023,SKIP,parse_company_year_json returned None
10362501,,2024,SKIP,parse_company_year_json returned None
6068781,,2022,OK,
6068781,,2023,OK,
6068781,,2024,OK,
241975,,2022,SKIP,parse_company_year_json returned None
241975,,2023,SKIP,parse_company_year_json returned None
241975,,2024,SKIP,parse_company_year_json returned None
3375113,,2022,SKIP,parse_company_year_json returned None
3375113,,2023,SKIP,parse_company_year_json returned None
3375113,,2024,SKIP,parse_company_year_json returned None
4680140,,2022,OK,
4680140,,2023,OK,
4680140,,2024,OK,
5549003,,2022,OK,
5549003,,2023,OK,
5549003,,2024,OK,
10139631,,2022,OK,
10139631,,2023,OK,
10139631,,2024,OK,
11931119,,2022,SKIP,parse_company_year_json returned None
11931119,,2023,OK,
11931119,,2024,OK,
7486612,,2022,OK,
7486612,,2023,OK,
7486612,,2024,OK,
10706913,,2022,OK,
10706913,,2023,OK,
10706913,,2024,OK,
11301100,,2022,OK,
11301100,,2023,OK,
11301100,,2024,OK,
1127309,,2022,OK,
1127309,,2023,OK,
1127309,,2024,OK,
11693696,,2022,OK,
11693696,,2023,SKIP,parse_company_year_json returned None
11693696,,2024,SKIP,parse_company_year_json returned None
9081274,,2022,OK,
9081274,,2023,OK,
9081274,,2024,OK,
4405421,,2022,SKIP,parse_company_year_json returned None
4405421,,2023,SKIP,parse_company_year_json returned None
4405421,,2024,SKIP,parse_company_year_json returned None
2545615,,2022,OK,
2545615,,2023,OK,
2545615,,2024,OK,
10052626,,2022,OK,
10052626,,2023,OK,
10052626,,2024,OK,
4264458,,2022,OK,
4264458,,2023,OK,
4264458,,2024,OK,
8869856,,2022,SKIP,parse_company_year_json returned None
8869856,,2023,OK,
8869856,,2024,OK,
11330476,,2022,OK,
11330476,,2023,OK,
11330476,,2024,OK,
11472317,,2022,OK,
11472317,,2023,OK,
11472317,,2024,OK,
11818605,,2022,OK,
11818605,,2023,OK,
11818605,,2024,OK,
11772190,,2022,OK,
11772190,,2023,OK,
11772190,,2024,OK,
8008029,,2022,SKIP,parse_company_year_json returned None
8008029,,2023,SKIP,parse_company_year_json returned None
8008029,,2024,SKIP,parse_company_year_json returned None
1818114,,2022,OK,
1818114,,2023,OK,
1818114,,2024,OK,
3274088,,2022,OK,
3274088,,2023,OK,
3274088,,2024,OK,
6680530,,2022,OK,
6680530,,2023,OK,
6680530,,2024,OK,
10214935,,2022,SKIP,parse_company_year_json returned None
10214935,,2023,SKIP,parse_company_year_json returned None
10214935,,2024,SKIP,parse_company_year_json returned None
6925067,,2022,OK,
6925067,,2023,OK,
6925067,,2024,OK,
1695468,,2022,OK,
1695468,,2023,OK,
1695468,,2024,OK,
6165911,,2022,SKIP,parse_company_year_json returned None
6165911,,2023,OK,
6165911,,2024,OK,
11089383,,2022,OK,
11089383,,2023,OK,
11089383,,2024,OK,
11596303,,2022,SKIP,parse_company_year_json returned None
11596303,,2023,SKIP,parse_company_year_json returned None
11596303,,2024,SKIP,parse_company_year_json returned None
2135660,,2022,OK,
2135660,,2023,OK,
2135660,,2024,SKIP,parse_company_year_json returned None
7427461,,2022,OK,
7427461,,2023,OK,
7427461,,2024,OK,
6094934,,2022,OK,
6094934,,2023,OK,
6094934,,2024,OK,
10640016,,2022,SKIP,parse_company_year_json returned None
10640016,,2023,OK,
10640016,,2024,SKIP,parse_company_year_json returned None
10035243,,2022,OK,
